species_id,sci_name,sci_name_space,main_common_name,order,family,genus,type_voucher,type_kind,type_locality,type_lat,type_lon,museum_abbreviation,museum_name,museum_location,museum_country,qc_reviewed,qc_review_notes,geocode_phase,geocode_query,type_lat_suggested,type_lon_suggested,coordinate_uncertainty_m,geocode_method,geocode_confidence,geocode_notes,review_status
1006479,Mesoplodon_mirus,Mesoplodon mirus,True's Beaked Whale,Artiodactyla,Ziphiidae,Mesoplodon,USNM:MAMM:175019,holotype,"USA, ""stranded in the outer bank of Bird Island Shoal in the harbor of Beaufort, North Carolina.""",nan,nan,USNM,"National Museum of Natural History, Smithsonian Institution","Washington, D.C., United States of America",United States of America,,,nominatim,"USA, ""stranded in the outer bank of Bird Island Shoal in the harbor of Beaufort, North Carolina, United States of America",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Mesoplodon_mirus.,no_estimate
1006482,Mesoplodon_stejnegeri,Mesoplodon stejnegeri,Stejneger's Beaked Whale,Artiodactyla,Ziphiidae,Mesoplodon,USNM:MAMM:A21112,holotype,"Russia, Commander Islands, ""Bering Island.""",nan,nan,USNM,"National Museum of Natural History, Smithsonian Institution","Washington, D.C., United States of America",United States of America,,,nominatim,"Russia, Commander Islands, ""Bering Island, United States of America",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Mesoplodon_stejnegeri.,no_estimate
1003097,Micaelamys_granti,Micaelamys granti,Grant's Rock Rat,Rodentia,Muridae,Micaelamys,BMNH:Mamm:1902.9.1.86,holotype,"Deelfontein, N of Richmond, NE Western Cape Province, South Africa.",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"Deelfontein, N of Richmond, NE Western Cape Province, South Africa, United Kingdom",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Micaelamys_granti.,no_estimate
1003098,Micaelamys_namaquensis,Micaelamys namaquensis,Namaqua Rock Rat,Rodentia,Muridae,Micaelamys,BMNH:Mamm:1845.7.3.16,holotype,"""Little Namaqualand,"" Cape Province, South Africa. Restricted by G. C. Shortridge in 1942 to ""Witwater,"" Kamiesberg Region, Cape Province, South Africa.",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"Little Namaqualand,"" Cape Province, South Africa, United Kingdom",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Micaelamys_namaquensis.,no_estimate
1000792,Mico_argentatus,Mico argentatus,Silvery Marmoset,Primates,Callitrichidae,Mico,"MNHN ""XXV""",holotype,"Pará, Brazil. Restricted by Ávila-Pires in 1969 to Cametá, left bank of lower Rio Tocantins.",nan,nan,MNHN,Museum National d'Histoire Naturelle,"Paris, France",France,accept,[auto] country hint matches Nominatim result,nominatim,"Pará, Brazil",-4.749393,-52.897301,50000,nominatim,medium,"Nominatim query derived from type_locality for Mico_argentatus.; match=Pará, Região Norte, Brasil; QC accept: [auto] country hint matches Nominatim result; QC accept: [auto] country hint matches Nominatim result",proposed
1000794,Mico_emiliae,Mico emiliae,Snethlage's Marmoset,Primates,Callitrichidae,Mico,BMNH:Mamm:1920.7.14.12,holotype,"Maloca, upper Rio Curuá, upper Rio Irirí, Rio Xingu, Pará State, Brazil.",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"Maloca, upper Rio Curuá, upper Rio Irirí, Rio Xingu, Pará State, Brazil, United Kingdom",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Mico_emiliae.,no_estimate
1000795,Mico_humeralifer,Mico humeralifer,Santarém Marmoset,Primates,Callitrichidae,Mico,"MNHN-ZM-2007-1522 (= MNHN:type:108) (= MNHN ""589"") (= MNHN ""608"")",holotype,"Brazil. Restricted by P. Hershkovitz in 1958 to Paricatuba, left bank near the mouth of the Rio Tapajós.",nan,nan,MNHN,Museum National d'Histoire Naturelle,"Paris, France",France,accept,[auto] country hint matches Nominatim result,nominatim,Brazil,-10.333333,-53.200000,50000,nominatim,medium,Nominatim query derived from type_locality for Mico_humeralifer.; match=Brasil; QC accept: [auto] country hint matches Nominatim result; QC accept: [auto] country hint matches Nominatim result,proposed
1000797,Mico_intermedius,Mico intermedius,Rio Aripuanã Marmoset,Primates,Callitrichidae,Mico,MPEG 8.156,holotype,"Brazil, near mouth of Rio Guariba, left bank of Rio Aripuanã, south-eastern Amazonas.",nan,nan,MPEG,Museu Paraense Emílio Goeldi,"Belém, Brazil",Brazil,,,nominatim,"Brazil, near mouth of Rio Guariba, left bank of Rio Aripuanã, south-eastern Amazonas",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Mico_intermedius.,no_estimate
1000798,Mico_leucippe,Mico leucippe,Golden-white Bare-ear Marmoset,Primates,Callitrichidae,Mico,BMNH:Mamm:1909.3.9.2,holotype,"Brazil, Pimental, below mouth of Rio Jamanxim, right bank of Rio Tapajós.",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"Brazil, Pimental, below mouth of Rio Jamanxim, right bank of Rio Tapajós, United Kingdom",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Mico_leucippe.,no_estimate
1000799,Mico_marcai,Mico marcai,Marca's Marmoset,Primates,Callitrichidae,Mico,MN 2856,holotype,"Brazil, mouth of the Rio Castanho (= Rio Roosevelt), a left-bank tributary of the Rio Aripuanã, Amazonas State, Brazil.",nan,nan,MN,"Museu Nacional, Universidade Federal do Rio de Janeiro","Rio de Janeiro, Brazil",Brazil,,,nominatim,"Brazil, mouth of the Rio Castanho (= Rio Roosevelt), a left-bank tributary of the Rio Aripuanã, Amazonas State, Brazil",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Mico_marcai.,no_estimate
1000801,Mico_melanurus,Mico melanurus,Black-tailed Marmoset,Primates,Callitrichidae,Mico,"MNHN-ZM-2007-1517 (= MNHN:type:109) (= MNHN ""600"") (= MNHN ""624"")",holotype,"Brazil. Restricted by J. A. Allen in 1916 to Cuiabá, Mato Grosso.",nan,nan,MNHN,Museum National d'Histoire Naturelle,"Paris, France",France,accept,[auto] country hint matches Nominatim result,nominatim,Brazil,-10.333333,-53.200000,50000,nominatim,medium,Nominatim query derived from type_locality for Mico_melanurus.; match=Brasil; QC accept: [auto] country hint matches Nominatim result; QC accept: [auto] country hint matches Nominatim result,proposed
1001202,Microcavia_australis,Microcavia australis,Southern Mountain Cavy,Rodentia,Caviidae,Microcavia,"MNHN:type:410a (= MNHN ""1953""), MNHN:type:410b (= MNHN ""1954""), MNHN:type:410c (= MNHN ""1955""), MNHN-ZM-MO-1998-2072 (= MNHN:type:410) (= MNHN-ZM-MO-1831-21) (= MNHN ""1952"")",syntypes,"""sur les bords du Rio Negro, vers le Quarante-unième degré,"" lower Río Negro, Argentina.",nan,nan,MNHN,Museum National d'Histoire Naturelle,"Paris, France",France,,,nominatim,"sur les bords du Rio Negro, vers le Quarante-unième degré,"" lower Río Negro, Argentina, France",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Microcavia_australis.,no_estimate
1001204,Microcavia_maenas,Microcavia maenas,Thomas's Mountain Cavy,Rodentia,Caviidae,Microcavia,BMNH:Mamm:1896.10.7.12,holotype,"Chilecito, 1200 m, La Rioja, Argentina.",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"Chilecito, United Kingdom",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Microcavia_maenas.,no_estimate
1001205,Microcavia_niata,Microcavia niata,Northern Mountain Cavy,Rodentia,Caviidae,Microcavia,BMNH:Mamm:1898.3.16.20,holotype,"""Esperanza, a ‘tambo'in the neighbourhood of Mount Sahama, Bolivia…at an altitude of 4000 metres in the ‘Puna' region,"" La Paz, Bolivia.",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"Esperanza, a ‘tambo'in the neighbourhood of Mount Sahama, Bolivia…at an altitude of 4000 metres in the ‘Puna' region,"" La Paz, Bolivia, United Kingdom",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Microcavia_niata.,no_estimate
1001206,Microcavia_shiptoni,Microcavia shiptoni,Shipton's Mountain Cavy,Rodentia,Caviidae,Microcavia,BMNH:Mamm:1925.3.1.64,holotype,"""Laguna Blanca, Catamarca. Altitude 3400 m,"" Argentina.",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"Laguna Blanca, Catamarca, United Kingdom",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Microcavia_shiptoni.,no_estimate
1000958,Microcebus_myoxinus,Microcebus myoxinus,Peters's Mouse Lemur,Primates,Cheirogaleidae,Microcebus,"ZMB 319 (= ZMB ""An 14655"")",lectotype,"Madagascar, St. Augustine's Bay.",nan,nan,ZMB,Museum für Naturkunde,"Berlin, Germany",Germany,accept,No obvious country/locality mismatch detected.,nominatim,"Madagascar, St",50.007525,3.358557,50000,nominatim,medium,"Nominatim query derived from type_locality for Microcebus_myoxinus.; match=Madagascar, Beaurevoir, Saint-Quentin, Aisne, Hauts-de-France, France métropolitaine, 02110, France; QC accept: No obvious country/locality mismatch detected.",proposed
1000960,Microcebus_rufus,Microcebus rufus,Rufous Mouse Lemur,Primates,Cheirogaleidae,Microcebus,"MNHN-ZM-2007-1543 (= MNHN:type:138) (= MNHN ""78"")",holotype,Madagascar.,nan,nan,MNHN,Museum National d'Histoire Naturelle,"Paris, France",France,accept,No obvious country/locality mismatch detected.,nominatim,Madagascar,-18.924960,46.441642,50000,nominatim,medium,Nominatim query derived from type_locality for Microcebus_rufus.; match=Madagasikara / Madagascar; QC accept: No obvious country/locality mismatch detected.,proposed
1002972,Microdillus_peeli,Microdillus peeli,Somali Pygmy Gerbil,Rodentia,Muridae,Microdillus,,holotype,"""Eyk (4500 feet [= 1372 m],"" Somalia.",nan,nan,,,,,,,skipped,,,,,skipped,none,missing_type_voucher,skipped
1007008,Microdipodops_albiventer,Microdipodops albiventer,Bonneville Kangaroo Mouse,Rodentia,Heteromyidae,Microdipodops,MVZ:Mamm:52803,holotype,"""Desert Valley, 5300 ft., 21 miles west of Panaca, Lincoln County, Nevada"", USA.",nan,nan,MVZ,"Museum of Vertebrate Zoology, Berkeley","Berkeley, United States of America",United States of America,,,nominatim,"Desert Valley, United States of America",33.329424,-111.587947,50000,nominatim,medium,"Nominatim query derived from type_locality for Microdipodops_albiventer.; match=Desert Valley, Mesa, Maricopa County, Arizona, United States",proposed
1001909,Microdipodops_megacephalus,Microdipodops megacephalus,Owyhee Kangaroo Mouse,Rodentia,Heteromyidae,Microdipodops,USNM:MAMM:24417 (= USNM:MAMM:A31823),holotype,"Halleck, Elko Co., Nevada, USA.",nan,nan,USNM,"National Museum of Natural History, Smithsonian Institution","Washington, D.C., United States of America",United States of America,,,nominatim,"Halleck, Elko Co, United States of America",40.950755,-115.452839,50000,nominatim,medium,"Nominatim query derived from type_locality for Microdipodops_megacephalus.; match=Halleck, Elko County, Nevada, United States",proposed
1007009,Microdipodops_oregonus,Microdipodops oregonus,Oregon Kangaroo Mouse,Rodentia,Heteromyidae,Microdipodops,USNM:MAMM:80128,holotype,"""Lake Alvord, Alvord Desert, eastern Oregon"", USA.",nan,nan,USNM,"National Museum of Natural History, Smithsonian Institution","Washington, D.C., United States of America",United States of America,,,nominatim,"Lake Alvord, Alvord Desert, eastern Oregon"", USA, United States of America",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Microdipodops_oregonus.,no_estimate
1001910,Microdipodops_pallidus,Microdipodops pallidus,Lahontan Kangaroo Mouse,Rodentia,Heteromyidae,Microdipodops,USNM:MAMM:93520,holotype,"Mountain Well, Churchill Co., Nevada, USA.",nan,nan,USNM,"National Museum of Natural History, Smithsonian Institution","Washington, D.C., United States of America",United States of America,,,nominatim,"Mountain Well, Churchill Co, United States of America",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Microdipodops_pallidus.,no_estimate
1007010,Microdipodops_polionotus,Microdipodops polionotus,Nevada Kangaroo Mouse,Rodentia,Heteromyidae,Microdipodops,MVZ:Mamm:17031,holotype,"""McKeever's Ranch, two miles south of Benton Station, Mono County, California, altitude 5200 feet"", USA.",nan,nan,MVZ,"Museum of Vertebrate Zoology, Berkeley","Berkeley, United States of America",United States of America,,,nominatim,"McKeever's Ranch, two miles south of Benton Station, Mono County, California, United States of America",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Microdipodops_polionotus.,no_estimate
1007011,Microdipodops_ruficollaris,Microdipodops ruficollaris,Kawich Kangaroo Mouse,Rodentia,Heteromyidae,Microdipodops,MVZ:Mamm:49254,holotype,"""5 mi. S. E. Kawich Post Office, 5400 ft., Kawich Valley, Nye County, Nevada"", USA.",nan,nan,MVZ,"Museum of Vertebrate Zoology, Berkeley","Berkeley, United States of America",United States of America,,,nominatim,"5 mi, United States of America",46.276445,-123.948599,50000,nominatim,medium,"Nominatim query derived from type_locality for Microdipodops_ruficollaris.; match=5 mi, US 101, Chinook, Pacific County, Washington, 98614, United States",proposed
1003575,Micromys_erythrotis,Micromys erythrotis,Red-eared Harvest Mouse,Rodentia,Muridae,Micromys,ZSI 6309,holotype,"Cherrapunjii, Khasi Hills, Assam, India.",nan,nan,ZSI,Zoological Survey of India collections at the Indian Museum,"Calcutta, India",India,,,nominatim,"Cherrapunjii, Khasi Hills, Assam, India",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Micromys_erythrotis.,no_estimate
1003576,Micromys_minutus,Micromys minutus,Eurasian Harvest Mouse,Rodentia,Muridae,Micromys,,,"Simbirsk (= Ulyanovsk), Middle Volga River, Russia.",nan,nan,,,,,,,skipped,,,,,skipped,none,missing_type_voucher,skipped
1006780,Micromys_pygmaeus,Micromys pygmaeus,Pygmy Harvest Mouse,Rodentia,Muridae,Micromys,"MNHN-ZM-MO-1870-32 (= MNHN:type:349) (= MNHN ""1203"")",holotype,"Moupin (Baoxing), Sichuan China.",nan,nan,MNHN,Museum National d'Histoire Naturelle,"Paris, France",France,,,nominatim,"Moupin (Baoxing), Sichuan China, France",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Micromys_pygmaeus.,no_estimate
1005191,Micronomus_norfolkensis,Micronomus norfolkensis,East Coast Free-tailed Bat,Chiroptera,Molossidae,Micronomus,BMNH:Mamm:1838.10.11.56,holotype,"type locality not given. Restricted by T. B. Reardon and colleagues in 2008 to ""possibly Norfolk Island, Australia.""",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"type locality not given, United Kingdom",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Micronomus_norfolkensis.,no_estimate
1004956,Micronycteris_hirsuta,Micronycteris hirsuta,Hairy Big-eared Bat,Chiroptera,Phyllostomidae,Micronycteris,MNHN-ZM-MO-1997-1905 (= MNHN:type:189),holotype,"type locality not given. Restricted by G. G. Goodwin in 1946 to Pozo Azul, San José, Costa Rica.",nan,nan,MNHN,Museum National d'Histoire Naturelle,"Paris, France",France,,,nominatim,"type locality not given, France",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Micronycteris_hirsuta.,no_estimate
1004958,Micronycteris_megalotis,Micronycteris megalotis,Little Big-eared Bat,Chiroptera,Phyllostomidae,Micronycteris,BMNH:Mamm:1842.8.18.5,holotype,"""Brazils."" Restricted by A. Cabrera in 1958 to Perequé, São Paulo, Brazil.",nan,nan,BMNH,"Natural History Museum, London","London, United Kingdom",United Kingdom,,,nominatim,"Brazils, United Kingdom",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Micronycteris_megalotis.,no_estimate
1004959,Micronycteris_microtis,Micronycteris microtis,Common Big-eared Bat,Chiroptera,Phyllostomidae,Micronycteris,USNM:MAMM:16366 (= USNM:MAMM:A23364),holotype,"""Greytown [= San Juan del Norte],"" Rio San Juan, Nicaragua.",nan,nan,USNM,"National Museum of Natural History, Smithsonian Institution","Washington, D.C., United States of America",United States of America,,,nominatim,"San Juan del Norte, Argentina",-27.460378,-58.977795,50000,nominatim,medium,"Nominatim query derived from type_locality for Micronycteris_microtis.; match=Argentina, Juan B. Justo, Central Norte, Resistencia, Municipio de Resistencia, Departamento San Fernando, Chaco, H3500, Argentina",proposed
1004960,Micronycteris_minuta,Micronycteris minuta,Tiny Big-eared Bat,Chiroptera,Phyllostomidae,Micronycteris,MNHN-ZM-AC-1903-13,holotype,"""Capella-Nova,"" Minas Gerais, Brazil.",nan,nan,MNHN,Museum National d'Histoire Naturelle,"Paris, France",France,,,nominatim,"Capella-Nova,"" Minas Gerais, Brazil, France",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Micronycteris_minuta.,no_estimate
1004961,Micronycteris_sanborni,Micronycteris sanborni,Sanborn's Big-eared Bat,Chiroptera,Phyllostomidae,Micronycteris,USNM:MAMM:555702,holotype,"""Sitio Luanda, Itaitera, 4 km S of Crato,"" Ceará, Brazil.",nan,nan,USNM,"National Museum of Natural History, Smithsonian Institution","Washington, D.C., United States of America",United States of America,,,nominatim,"Sitio Luanda, Itaitera, 4 km S of Crato,"" Ceará, Brazil, United States of America",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Micronycteris_sanborni.,no_estimate
1004962,Micronycteris_schmidtorum,Micronycteris schmidtorum,Schmidts' Big-eared Bat,Chiroptera,Phyllostomidae,Micronycteris,FMNH:Mamm:41559,holotype,"""Bobos, Izabal, Guatemala.""",nan,nan,FMNH,Field Museum of Natural History,"Chicago, United States of America",United States of America,,,nominatim,"Bobos, Izabal, Guatemala",15.393674,-88.759515,50000,nominatim,medium,"Nominatim query derived from type_locality for Micronycteris_schmidtorum.; match=Río Bobos, Morales, Izabal, Guatemala",proposed
1000229,Microperoryctes_longicauda,Microperoryctes longicauda,Long-tailed Bandicoot,Peramelemorphia,Peramelidae,Microperoryctes,"MSNG CE 597, MSNG CE 3908",holotype,"""Hatam, Mons Arfak,"" (= Arfak Mountains, Bird's Head, Manokwari Division, Papua Province, Indonesia).",nan,nan,MSNG,Museum of Natural History “Giacomo Doria” (Museo Civico di Storia Naturale Giacomo Doria),"Genoa, Italy",Italy,,,nominatim,"Hatam, Mons Arfak,"" (= Arfak Mountains, Bird's Head, Manokwari Division, Papua Province, Indonesia), Italy",,,,nominatim_no_match,none,Nominatim query derived from type_locality for Microperoryctes_longicauda.,no_estimate
